Entity,Event,OrdStartLoc,PatStartLoc,Dest,Time
Orderly6,PatientTransit.pickup-start,OrderlyBase,Wards_Submodel,ED_Submodel,02/01/2022 03:46:31
Orderly1,PatientTransit.wait-dropoff-start,OrderlyBase,Wards_Submodel,ED_Submodel,02/01/2022 03:47:07
Orderly3,PatientTransit.start-wait-task,None,None,None,02/01/2022 03:47:48
Orderly6,PatientTransit.travel-start,OrderlyBase,Wards_Submodel,ED_Submodel,02/01/2022 03:47:53
Orderly8,PatientTransit.wait-dropoff-start,OrderlyBase,Wards_Submodel,ED_Submodel,02/01/2022 03:49:12
Orderly2,PatientTransit.pickup-start,OrderlyBase,ED_Submodel,Wards_Submodel,02/01/2022 03:51:47
Orderly5,PatientTransit.dropoff-start,OrderlyBase,ED_Submodel,Wards_Submodel,02/01/2022 03:54:41
Orderly6,PatientTransit.dropoff-start,OrderlyBase,Wards_Submodel,ED_Submodel,02/01/2022 03:54:52
Orderly2,PatientTransit.travel-start,OrderlyBase,ED_Submodel,Wards_Submodel,02/01/2022 03:55:12
Orderly7,PatientTransit.pickup-start,OrderlyBase,ED_Submodel,Wards_Submodel,02/01/2022 03:57:27
Orderly2,PatientTransit.dropoff-start,OrderlyBase,ED_Submodel,Wards_Submodel,02/01/2022 03:59:38
Orderly7,PatientTransit.travel-start,OrderlyBase,ED_Submodel,Wards_Submodel,02/01/2022 04:02:45
Orderly6,PatientTransit.wait-dropoff-start,OrderlyBase,Wards_Submodel,ED_Submodel,02/01/2022 04:03:10
Orderly4,PatientTransit.start-wait-task,None,None,None,02/01/2022 04:06:15
Orderly1,PatientTransit.start-base-travel,ED_Submodel,None,OrderlyBase,02/01/2022 04:07:07
Orderly5,PatientTransit.wait-dropoff-start,OrderlyBase,ED_Submodel,Wards_Submodel,02/01/2022 04:08:38
Orderly1,PatientTransit.start-wait-task,None,None,None,02/01/2022 04:09:01
Orderly8,PatientTransit.start-base-travel,ED_Submodel,None,OrderlyBase,02/01/2022 04:09:12
Orderly8,PatientTransit.start-wait-task,None,None,None,02/01/2022 04:10:47
Orderly7,PatientTransit.dropoff-start,OrderlyBase,ED_Submodel,Wards_Submodel,02/01/2022 04:15:56
Orderly7,PatientTransit.wait-dropoff-start,OrderlyBase,ED_Submodel,Wards_Submodel,02/01/2022 04:16:12
Orderly2,PatientTransit.wait-dropoff-start,OrderlyBase,ED_Submodel,Wards_Submodel,02/01/2022 04:20:33
Orderly6,PatientTransit.start-base-travel,ED_Submodel,None,OrderlyBase,02/01/2022 04:23:10
Orderly5,PatientTransit.start-base-travel,Wards_Submodel,None,OrderlyBase,02/01/2022 04:28:38
Orderly5,PatientTransit.start-wait-task,None,None,None,02/01/2022 04:28:56
Orderly6,PatientTransit.start-wait-task,None,None,None,02/01/2022 04:32:02
Orderly7,PatientTransit.start-base-travel,Wards_Submodel,None,OrderlyBase,02/01/2022 04:36:12
Orderly2,PatientTransit.start-base-travel,Wards_Submodel,None,OrderlyBase,02/01/2022 04:40:33
Orderly7,PatientTransit.start-wait-task,None,None,None,02/01/2022 04:44:58
Orderly9,PatientTransit.orderly-to-patient-start,OrderlyBase,Wards_Submodel,ED_Submodel,02/01/2022 04:52:45
Orderly3,PatientTransit.orderly-to-patient-start,OrderlyBase,ED_Submodel,Wards_Submodel,02/01/2022 04:52:59
Orderly3,PatientTransit.pickup-start,OrderlyBase,ED_Submodel,Wards_Submodel,02/01/2022 04:54:24
Orderly3,PatientTransit.travel-start,OrderlyBase,ED_Submodel,Wards_Submodel,02/01/2022 04:56:39
Orderly4,PatientTransit.orderly-to-patient-start,OrderlyBase,Wards_Submodel,ED_Submodel,02/01/2022 05:00:33
Orderly1,PatientTransit.orderly-to-patient-start,OrderlyBase,ED_Submodel,Wards_Submodel,02/01/2022 05:03:41
Orderly8,PatientTransit.orderly-to-patient-start,OrderlyBase,ED_Submodel,Wards_Submodel,02/01/2022 05:05:27
Orderly1,PatientTransit.pickup-start,OrderlyBase,ED_Submodel,Wards_Submodel,02/01/2022 05:06:52
Orderly1,PatientTransit.travel-start,OrderlyBase,ED_Submodel,Wards_Submodel,02/01/2022 05:07:08
Orderly8,PatientTransit.pickup-start,OrderlyBase,ED_Submodel,Wards_Submodel,02/01/2022 05:07:35
Orderly3,PatientTransit.dropoff-start,OrderlyBase,ED_Submodel,Wards_Submodel,02/01/2022 05:07:49
Orderly2,PatientTransit.start-wait-task,None,None,None,02/01/2022 05:08:19
Orderly8,PatientTransit.travel-start,OrderlyBase,ED_Submodel,Wards_Submodel,02/01/2022 05:08:48
Orderly8,PatientTransit.dropoff-start,OrderlyBase,ED_Submodel,Wards_Submodel,02/01/2022 05:10:03
Orderly4,PatientTransit.pickup-start,OrderlyBase,Wards_Submodel,ED_Submodel,02/01/2022 05:10:42
Orderly9,PatientTransit.pickup-start,OrderlyBase,Wards_Submodel,ED_Submodel,02/01/2022 05:10:56
Orderly3,PatientTransit.wait-dropoff-start,OrderlyBase,ED_Submodel,Wards_Submodel,02/01/2022 05:16:28
Orderly9,PatientTransit.travel-start,OrderlyBase,Wards_Submodel,ED_Submodel,02/01/2022 05:16:32
Orderly9,PatientTransit.dropoff-start,OrderlyBase,Wards_Submodel,ED_Submodel,02/01/2022 05:17:35
Orderly4,PatientTransit.travel-start,OrderlyBase,Wards_Submodel,ED_Submodel,02/01/2022 05:19:11
Orderly9,PatientTransit.wait-dropoff-start,OrderlyBase,Wards_Submodel,ED_Submodel,02/01/2022 05:19:29
Orderly5,PatientTransit.orderly-to-patient-start,OrderlyBase,ED_Submodel,Wards_Submodel,02/01/2022 05:22:29
Orderly1,PatientTransit.dropoff-start,OrderlyBase,ED_Submodel,Wards_Submodel,02/01/2022 05:23:03
Orderly5,PatientTransit.pickup-start,OrderlyBase,ED_Submodel,Wards_Submodel,02/01/2022 05:23:05
Orderly8,PatientTransit.wait-dropoff-start,OrderlyBase,ED_Submodel,Wards_Submodel,02/01/2022 05:25:56
Orderly1,PatientTransit.wait-dropoff-start,OrderlyBase,ED_Submodel,Wards_Submodel,02/01/2022 05:26:05
Orderly6,PatientTransit.orderly-to-patient-start,OrderlyBase,ED_Submodel,Wards_Submodel,02/01/2022 05:26:24
Orderly5,PatientTransit.travel-start,OrderlyBase,ED_Submodel,Wards_Submodel,02/01/2022 05:26:39
Orderly6,PatientTransit.pickup-start,OrderlyBase,ED_Submodel,Wards_Submodel,02/01/2022 05:28:30
Orderly4,PatientTransit.dropoff-start,OrderlyBase,Wards_Submodel,ED_Submodel,02/01/2022 05:29:37
Orderly4,PatientTransit.wait-dropoff-start,OrderlyBase,Wards_Submodel,ED_Submodel,02/01/2022 05:30:12
Orderly7,PatientTransit.orderly-to-patient-start,OrderlyBase,ED_Submodel,Wards_Submodel,02/01/2022 05:35:56
Orderly5,PatientTransit.dropoff-start,OrderlyBase,ED_Submodel,Wards_Submodel,02/01/2022 05:36:01
Orderly3,PatientTransit.start-base-travel,Wards_Submodel,None,OrderlyBase,02/01/2022 05:36:28
Orderly6,PatientTransit.travel-start,OrderlyBase,ED_Submodel,Wards_Submodel,02/01/2022 05:37:00
Orderly3,PatientTransit.start-wait-task,None,None,None,02/01/2022 05:37:13
Orderly6,PatientTransit.dropoff-start,OrderlyBase,ED_Submodel,Wards_Submodel,02/01/2022 05:37:28
Orderly6,PatientTransit.wait-dropoff-start,OrderlyBase,ED_Submodel,Wards_Submodel,02/01/2022 05:37:35
Orderly9,PatientTransit.start-base-travel,ED_Submodel,None,OrderlyBase,02/01/2022 05:39:29
Orderly5,PatientTransit.wait-dropoff-start,OrderlyBase,ED_Submodel,Wards_Submodel,02/01/2022 05:40:39
Orderly7,PatientTransit.pickup-start,OrderlyBase,ED_Submodel,Wards_Submodel,02/01/2022 05:44:59
Orderly7,PatientTransit.travel-start,OrderlyBase,ED_Submodel,Wards_Submodel,02/01/2022 05:45:29
Orderly8,PatientTransit.start-base-travel,Wards_Submodel,None,OrderlyBase,02/01/2022 05:45:56
Orderly1,PatientTransit.start-base-travel,Wards_Submodel,None,OrderlyBase,02/01/2022 05:46:05
Orderly1,PatientTransit.start-wait-task,None,None,None,02/01/2022 05:46:11
Orderly8,PatientTransit.start-wait-task,None,None,None,02/01/2022 05:48:49
Orderly4,PatientTransit.start-base-travel,ED_Submodel,None,OrderlyBase,02/01/2022 05:50:12
Orderly4,PatientTransit.start-wait-task,None,None,None,02/01/2022 05:50:34
Orderly2,PatientTransit.orderly-to-patient-start,OrderlyBase,Wards_Submodel,ED_Submodel,02/01/2022 05:53:04
Orderly2,PatientTransit.pickup-start,OrderlyBase,Wards_Submodel,ED_Submodel,02/01/2022 05:55:46
Orderly9,PatientTransit.start-wait-task,None,None,None,02/01/2022 05:56:57
Orderly6,PatientTransit.start-base-travel,Wards_Submodel,None,OrderlyBase,02/01/2022 05:57:35
Orderly2,PatientTransit.travel-start,OrderlyBase,Wards_Submodel,ED_Submodel,02/01/2022 05:57:41
Orderly6,PatientTransit.start-wait-task,None,None,None,02/01/2022 05:59:42
Orderly5,PatientTransit.start-base-travel,Wards_Submodel,None,OrderlyBase,02/01/2022 06:00:39
Orderly2,PatientTransit.dropoff-start,OrderlyBase,Wards_Submodel,ED_Submodel,02/01/2022 06:01:13
Orderly2,PatientTransit.wait-dropoff-start,OrderlyBase,Wards_Submodel,ED_Submodel,02/01/2022 06:06:10
Orderly3,PatientTransit.orderly-to-patient-start,OrderlyBase,ED_Submodel,Wards_Submodel,02/01/2022 06:06:55
Orderly5,PatientTransit.start-wait-task,None,None,None,02/01/2022 06:11:44
Orderly3,PatientTransit.pickup-start,OrderlyBase,ED_Submodel,Wards_Submodel,02/01/2022 06:13:23
Orderly1,PatientTransit.orderly-to-patient-start,OrderlyBase,ED_Submodel,Wards_Submodel,02/01/2022 06:15:07
Orderly1,PatientTransit.pickup-start,OrderlyBase,ED_Submodel,Wards_Submodel,02/01/2022 06:16:17
Orderly3,PatientTransit.travel-start,OrderlyBase,ED_Submodel,Wards_Submodel,02/01/2022 06:16:24
Orderly1,PatientTransit.travel-start,OrderlyBase,ED_Submodel,Wards_Submodel,02/01/2022 06:25:11
Orderly7,PatientTransit.dropoff-start,OrderlyBase,ED_Submodel,Wards_Submodel,02/01/2022 06:25:19
Orderly2,PatientTransit.start-base-travel,ED_Submodel,None,OrderlyBase,02/01/2022 06:26:10
Orderly7,PatientTransit.wait-dropoff-start,OrderlyBase,ED_Submodel,Wards_Submodel,02/01/2022 06:26:34
Orderly2,PatientTransit.start-wait-task,None,None,None,02/01/2022 06:30:19
Orderly1,PatientTransit.dropoff-start,OrderlyBase,ED_Submodel,Wards_Submodel,02/01/2022 06:34:50
Orderly1,PatientTransit.wait-dropoff-start,OrderlyBase,ED_Submodel,Wards_Submodel,02/01/2022 06:41:27
Orderly7,PatientTransit.start-base-travel,Wards_Submodel,None,OrderlyBase,02/01/2022 06:46:34
Orderly7,PatientTransit.start-wait-task,None,None,None,02/01/2022 06:48:08
Orderly3,PatientTransit.dropoff-start,OrderlyBase,ED_Submodel,Wards_Submodel,02/01/2022 06:55:46
Orderly8,PatientTransit.orderly-to-patient-start,OrderlyBase,Wards_Submodel,ED_Submodel,02/01/2022 06:56:57
Orderly3,PatientTransit.wait-dropoff-start,OrderlyBase,ED_Submodel,Wards_Submodel,02/01/2022 06:59:16
Orderly1,PatientTransit.start-base-travel,Wards_Submodel,None,OrderlyBase,02/01/2022 07:01:27
Orderly1,PatientTransit.start-wait-task,None,None,None,02/01/2022 07:03:00
Orderly8,PatientTransit.pickup-start,OrderlyBase,Wards_Submodel,ED_Submodel,02/01/2022 07:16:52
Orderly8,PatientTransit.travel-start,OrderlyBase,Wards_Submodel,ED_Submodel,02/01/2022 07:18:32
Orderly3,PatientTransit.start-base-travel,Wards_Submodel,None,OrderlyBase,02/01/2022 07:19:16
Orderly3,PatientTransit.start-wait-task,None,None,None,02/01/2022 07:22:24
Orderly4,PatientTransit.orderly-to-patient-start,OrderlyBase,Wards_Submodel,ED_Submodel,02/01/2022 07:27:49
Orderly4,PatientTransit.pickup-start,OrderlyBase,Wards_Submodel,ED_Submodel,02/01/2022 07:33:41
Orderly4,PatientTransit.travel-start,OrderlyBase,Wards_Submodel,ED_Submodel,02/01/2022 07:35:09
Orderly8,PatientTransit.dropoff-start,OrderlyBase,Wards_Submodel,ED_Submodel,02/01/2022 07:51:56
Orderly8,PatientTransit.wait-dropoff-start,OrderlyBase,Wards_Submodel,ED_Submodel,02/01/2022 07:51:58
Orderly9,PatientTransit.orderly-to-patient-start,OrderlyBase,ED_Submodel,Wards_Submodel,02/01/2022 07:57:17
Orderly4,PatientTransit.dropoff-start,OrderlyBase,Wards_Submodel,ED_Submodel,02/01/2022 08:01:07
Orderly4,PatientTransit.wait-dropoff-start,OrderlyBase,Wards_Submodel,ED_Submodel,02/01/2022 08:02:06
Orderly9,PatientTransit.pickup-start,OrderlyBase,ED_Submodel,Wards_Submodel,02/01/2022 08:02:51
Orderly9,PatientTransit.travel-start,OrderlyBase,ED_Submodel,Wards_Submodel,02/01/2022 08:07:46
Orderly9,PatientTransit.dropoff-start,OrderlyBase,ED_Submodel,Wards_Submodel,02/01/2022 08:11:09
Orderly9,PatientTransit.wait-dropoff-start,OrderlyBase,ED_Submodel,Wards_Submodel,02/01/2022 08:11:50
Orderly8,PatientTransit.start-base-travel,ED_Submodel,None,OrderlyBase,02/01/2022 08:11:58
Orderly8,PatientTransit.start-wait-task,None,None,None,02/01/2022 08:12:44
Orderly4,PatientTransit.start-base-travel,ED_Submodel,None,OrderlyBase,02/01/2022 08:22:06
Orderly4,PatientTransit.start-wait-task,None,None,None,02/01/2022 08:22:45
Orderly9,PatientTransit.start-base-travel,Wards_Submodel,None,OrderlyBase,02/01/2022 08:31:50
Orderly9,PatientTransit.start-wait-task,None,None,None,02/01/2022 08:41:14
Orderly6,PatientTransit.orderly-to-patient-start,OrderlyBase,ED_Submodel,Wards_Submodel,02/01/2022 09:02:18
Orderly5,PatientTransit.orderly-to-patient-start,OrderlyBase,ED_Submodel,Wards_Submodel,02/01/2022 09:12:09
Orderly6,PatientTransit.pickup-start,OrderlyBase,ED_Submodel,Wards_Submodel,02/01/2022 09:15:02
Orderly6,PatientTransit.travel-start,OrderlyBase,ED_Submodel,Wards_Submodel,02/01/2022 09:19:59
Orderly5,PatientTransit.pickup-start,OrderlyBase,ED_Submodel,Wards_Submodel,02/01/2022 09:23:44
Orderly5,PatientTransit.travel-start,OrderlyBase,ED_Submodel,Wards_Submodel,02/01/2022 09:25:05
Orderly2,PatientTransit.orderly-to-patient-start,OrderlyBase,ED_Submodel,Wards_Submodel,02/01/2022 09:30:27
Orderly2,PatientTransit.pickup-start,OrderlyBase,ED_Submodel,Wards_Submodel,02/01/2022 09:38:34
Orderly2,PatientTransit.travel-start,OrderlyBase,ED_Submodel,Wards_Submodel,02/01/2022 09:39:19
Orderly5,PatientTransit.dropoff-start,OrderlyBase,ED_Submodel,Wards_Submodel,02/01/2022 09:45:13
Orderly5,PatientTransit.wait-dropoff-start,OrderlyBase,ED_Submodel,Wards_Submodel,02/01/2022 09:46:55
Orderly6,PatientTransit.dropoff-start,OrderlyBase,ED_Submodel,Wards_Submodel,02/01/2022 09:49:59
Orderly7,PatientTransit.orderly-to-patient-start,OrderlyBase,ED_Submodel,Wards_Submodel,02/01/2022 09:50:49
Orderly1,PatientTransit.orderly-to-patient-start,OrderlyBase,ED_Submodel,Wards_Submodel,02/01/2022 09:53:32
Orderly1,PatientTransit.pickup-start,OrderlyBase,ED_Submodel,Wards_Submodel,02/01/2022 09:53:52
Orderly1,PatientTransit.travel-start,OrderlyBase,ED_Submodel,Wards_Submodel,02/01/2022 09:57:35
Orderly7,PatientTransit.pickup-start,OrderlyBase,ED_Submodel,Wards_Submodel,02/01/2022 09:58:19
Orderly6,PatientTransit.wait-dropoff-start,OrderlyBase,ED_Submodel,Wards_Submodel,02/01/2022 09:59:00
Orderly3,PatientTransit.orderly-to-patient-start,OrderlyBase,ED_Submodel,Wards_Submodel,02/01/2022 10:01:54
Orderly3,PatientTransit.pickup-start,OrderlyBase,ED_Submodel,Wards_Submodel,02/01/2022 10:02:07
Orderly8,PatientTransit.orderly-to-patient-start,OrderlyBase,ED_Submodel,Wards_Submodel,02/01/2022 10:02:22
Orderly2,PatientTransit.dropoff-start,OrderlyBase,ED_Submodel,Wards_Submodel,02/01/2022 10:04:26
Orderly8,PatientTransit.pickup-start,OrderlyBase,ED_Submodel,Wards_Submodel,02/01/2022 10:04:34
Orderly8,PatientTransit.travel-start,OrderlyBase,ED_Submodel,Wards_Submodel,02/01/2022 10:04:48
Orderly2,PatientTransit.wait-dropoff-start,OrderlyBase,ED_Submodel,Wards_Submodel,02/01/2022 10:06:23
Orderly7,PatientTransit.travel-start,OrderlyBase,ED_Submodel,Wards_Submodel,02/01/2022 10:06:46
Orderly5,PatientTransit.start-base-travel,Wards_Submodel,None,OrderlyBase,02/01/2022 10:06:55
Orderly1,PatientTransit.dropoff-start,OrderlyBase,ED_Submodel,Wards_Submodel,02/01/2022 10:07:09
Orderly8,PatientTransit.dropoff-start,OrderlyBase,ED_Submodel,Wards_Submodel,02/01/2022 10:07:12
Orderly3,PatientTransit.travel-start,OrderlyBase,ED_Submodel,Wards_Submodel,02/01/2022 10:09:14
Orderly5,PatientTransit.start-wait-task,None,None,None,02/01/2022 10:12:06
Orderly8,PatientTransit.wait-dropoff-start,OrderlyBase,ED_Submodel,Wards_Submodel,02/01/2022 10:12:58
Orderly4,PatientTransit.orderly-to-patient-start,OrderlyBase,Wards_Submodel,ED_Submodel,02/01/2022 10:17:43
Orderly6,PatientTransit.start-base-travel,Wards_Submodel,None,OrderlyBase,02/01/2022 10:19:00
Orderly7,PatientTransit.dropoff-start,OrderlyBase,ED_Submodel,Wards_Submodel,02/01/2022 10:21:13
Orderly1,PatientTransit.wait-dropoff-start,OrderlyBase,ED_Submodel,Wards_Submodel,02/01/2022 10:23:03
Orderly2,PatientTransit.start-base-travel,Wards_Submodel,None,OrderlyBase,02/01/2022 10:26:23
Orderly7,PatientTransit.wait-dropoff-start,OrderlyBase,ED_Submodel,Wards_Submodel,02/01/2022 10:27:01
Orderly4,PatientTransit.pickup-start,OrderlyBase,Wards_Submodel,ED_Submodel,02/01/2022 10:28:25
Orderly4,PatientTransit.travel-start,OrderlyBase,Wards_Submodel,ED_Submodel,02/01/2022 10:30:19
Orderly6,PatientTransit.start-wait-task,None,None,None,02/01/2022 10:31:20
Orderly8,PatientTransit.start-base-travel,Wards_Submodel,None,OrderlyBase,02/01/2022 10:32:58
Orderly9,PatientTransit.orderly-to-patient-start,OrderlyBase,ED_Submodel,Wards_Submodel,02/01/2022 10:35:45
Orderly5,PatientTransit.orderly-to-patient-start,OrderlyBase,Wards_Submodel,ED_Submodel,02/01/2022 10:36:57
Orderly2,PatientTransit.start-wait-task,None,None,None,02/01/2022 10:38:02
Orderly9,PatientTransit.pickup-start,OrderlyBase,ED_Submodel,Wards_Submodel,02/01/2022 10:39:08
Orderly1,PatientTransit.orderly-to-patient-start,Wards_Submodel,Wards_Submodel,ED_Submodel,02/01/2022 10:41:39
Orderly8,PatientTransit.start-wait-task,None,None,None,02/01/2022 10:41:51
Orderly9,PatientTransit.travel-start,OrderlyBase,ED_Submodel,Wards_Submodel,02/01/2022 10:43:38
Orderly1,PatientTransit.pickup-start,Wards_Submodel,Wards_Submodel,ED_Submodel,02/01/2022 10:44:38
Orderly3,PatientTransit.dropoff-start,OrderlyBase,ED_Submodel,Wards_Submodel,02/01/2022 10:45:24
Orderly4,PatientTransit.dropoff-start,OrderlyBase,Wards_Submodel,ED_Submodel,02/01/2022 10:46:06
Orderly7,PatientTransit.orderly-to-patient-start,Wards_Submodel,ED_Submodel,Wards_Submodel,02/01/2022 10:46:34
Orderly1,PatientTransit.travel-start,Wards_Submodel,Wards_Submodel,ED_Submodel,02/01/2022 10:48:11
Orderly7,PatientTransit.pickup-start,Wards_Submodel,ED_Submodel,Wards_Submodel,02/01/2022 10:48:26
Orderly3,PatientTransit.wait-dropoff-start,OrderlyBase,ED_Submodel,Wards_Submodel,02/01/2022 10:48:56
Orderly9,PatientTransit.dropoff-start,OrderlyBase,ED_Submodel,Wards_Submodel,02/01/2022 10:50:15
Orderly9,PatientTransit.wait-dropoff-start,OrderlyBase,ED_Submodel,Wards_Submodel,02/01/2022 10:50:42
Orderly6,PatientTransit.orderly-to-patient-start,OrderlyBase,Wards_Submodel,ED_Submodel,02/01/2022 10:51:50
Orderly4,PatientTransit.wait-dropoff-start,OrderlyBase,Wards_Submodel,ED_Submodel,02/01/2022 10:53:06
Orderly7,PatientTransit.travel-start,Wards_Submodel,ED_Submodel,Wards_Submodel,02/01/2022 10:57:05
Orderly6,PatientTransit.pickup-start,OrderlyBase,Wards_Submodel,ED_Submodel,02/01/2022 10:58:30
Orderly2,PatientTransit.orderly-to-patient-start,OrderlyBase,ED_Submodel,Wards_Submodel,02/01/2022 10:58:42
Orderly5,PatientTransit.pickup-start,OrderlyBase,Wards_Submodel,ED_Submodel,02/01/2022 11:00:52
Orderly6,PatientTransit.travel-start,OrderlyBase,Wards_Submodel,ED_Submodel,02/01/2022 11:01:08
Orderly2,PatientTransit.pickup-start,OrderlyBase,ED_Submodel,Wards_Submodel,02/01/2022 11:01:49
Orderly2,PatientTransit.travel-start,OrderlyBase,ED_Submodel,Wards_Submodel,02/01/2022 11:02:15
Orderly5,PatientTransit.travel-start,OrderlyBase,Wards_Submodel,ED_Submodel,02/01/2022 11:02:38
Orderly3,PatientTransit.start-base-travel,Wards_Submodel,None,OrderlyBase,02/01/2022 11:08:56
Orderly2,PatientTransit.dropoff-start,OrderlyBase,ED_Submodel,Wards_Submodel,02/01/2022 11:09:23
Orderly5,PatientTransit.dropoff-start,OrderlyBase,Wards_Submodel,ED_Submodel,02/01/2022 11:09:48
Orderly5,PatientTransit.wait-dropoff-start,OrderlyBase,Wards_Submodel,ED_Submodel,02/01/2022 11:10:07
Orderly2,PatientTransit.wait-dropoff-start,OrderlyBase,ED_Submodel,Wards_Submodel,02/01/2022 11:10:37
Orderly9,PatientTransit.start-base-travel,Wards_Submodel,None,OrderlyBase,02/01/2022 11:10:42
Orderly4,PatientTransit.start-base-travel,ED_Submodel,None,OrderlyBase,02/01/2022 11:13:06
Orderly3,PatientTransit.start-wait-task,None,None,None,02/01/2022 11:14:09
Orderly7,PatientTransit.dropoff-start,Wards_Submodel,ED_Submodel,Wards_Submodel,02/01/2022 11:15:49
Orderly6,PatientTransit.dropoff-start,OrderlyBase,Wards_Submodel,ED_Submodel,02/01/2022 11:16:15
Orderly8,PatientTransit.orderly-to-patient-start,OrderlyBase,Wards_Submodel,ED_Submodel,02/01/2022 11:17:28
Orderly4,PatientTransit.start-wait-task,None,None,None,02/01/2022 11:17:54
Orderly1,PatientTransit.dropoff-start,Wards_Submodel,Wards_Submodel,ED_Submodel,02/01/2022 11:18:00
Orderly7,PatientTransit.wait-dropoff-start,Wards_Submodel,ED_Submodel,Wards_Submodel,02/01/2022 11:18:31
Orderly1,PatientTransit.wait-dropoff-start,Wards_Submodel,Wards_Submodel,ED_Submodel,02/01/2022 11:20:08
Orderly5,PatientTransit.orderly-to-patient-start,ED_Submodel,Wards_Submodel,ED_Submodel,02/01/2022 11:21:28
Orderly5,PatientTransit.pickup-start,ED_Submodel,Wards_Submodel,ED_Submodel,02/01/2022 11:23:33
Orderly6,PatientTransit.wait-dropoff-start,OrderlyBase,Wards_Submodel,ED_Submodel,02/01/2022 11:24:03
Orderly5,PatientTransit.travel-start,ED_Submodel,Wards_Submodel,ED_Submodel,02/01/2022 11:24:21
Orderly2,PatientTransit.orderly-to-patient-start,Wards_Submodel,ED_Submodel,Wards_Submodel,02/01/2022 11:26:45
Orderly2,PatientTransit.pickup-start,Wards_Submodel,ED_Submodel,Wards_Submodel,02/01/2022 11:29:00
Orderly2,PatientTransit.travel-start,Wards_Submodel,ED_Submodel,Wards_Submodel,02/01/2022 11:34:34
Orderly5,PatientTransit.dropoff-start,ED_Submodel,Wards_Submodel,ED_Submodel,02/01/2022 11:34:53
